default.payment.next.month,actual,predicted,probability
0,0,0,0.111098535
0,0,0,0.13324994
0,0,0,0.1258812
0,0,0,0.059182025
0,0,0,0.11548021
0,0,0,0.10898565
0,0,0,0.07509661
0,0,0,0.03735185
0,0,0,0.075744286
1,1,0,0.21681058
0,0,0,0.08812661
0,0,1,0.57774985
0,0,0,0.091943905
0,0,0,0.055179395
0,0,0,0.05485586
0,0,0,0.06268095
0,0,0,0.27137738
0,0,0,0.1331429
0,0,1,0.69257903
0,0,0,0.08350135
0,0,0,0.30420032
0,0,0,0.057891008
1,1,1,0.74945664
0,0,0,0.08993592
0,0,0,0.1349292
0,0,0,0.083251394
0,0,0,0.2986336
0,0,0,0.09380855
1,1,0,0.12857036
0,0,0,0.09196399
0,0,0,0.12440649
0,0,0,0.060411707
1,1,0,0.22958988
0,0,0,0.06448852
0,0,0,0.058909573
0,0,0,0.13354142
0,0,0,0.33567613
0,0,0,0.0696754
0,0,0,0.11666127
1,1,0,0.092309065
1,1,0,0.37231115
0,0,0,0.07367601
0,0,0,0.11223203
0,0,0,0.17517832
0,0,0,0.083910726
0,0,0,0.08423673
0,0,0,0.096231304
0,0,0,0.15528275
1,1,1,0.80464387
1,1,0,0.061469242
0,0,0,0.12795527
1,1,1,0.6785493
0,0,0,0.2203411
0,0,0,0.11441884
0,0,0,0.11451434
0,0,0,0.16993363
0,0,0,0.26940355
1,1,1,0.63442266
0,0,0,0.13867402
0,0,0,0.19643056
0,0,0,0.19721699
0,0,0,0.11754959
0,0,0,0.0639439
0,0,0,0.27414384
0,0,0,0.10647578
0,0,0,0.21269363
0,0,0,0.1915952
0,0,0,0.3049561
0,0,0,0.20692238
0,0,0,0.117688216
1,1,1,0.76102215
1,1,1,0.6349792
0,0,0,0.109140515
0,0,0,0.18345848
0,0,0,0.18814032
0,0,0,0.21566439
0,0,0,0.24335967
0,0,0,0.22279127
0,0,0,0.16125597
1,1,0,0.12108757
0,0,0,0.19101718
0,0,0,0.46384844
0,0,0,0.064503536
0,0,0,0.41518772
1,1,0,0.20951025
0,0,0,0.087846115
0,0,0,0.16375579
0,0,0,0.16321401
0,0,1,0.5125104
1,1,0,0.12343683
1,1,0,0.10675426
0,0,0,0.060916986
1,1,0,0.21659088
0,0,0,0.114699654
0,0,0,0.24157362
0,0,0,0.095359854
0,0,0,0.11144687
0,0,0,0.1059605
0,0,0,0.08174173
0,0,0,0.3969374
0,0,0,0.11993984
0,0,0,0.15659863
1,1,0,0.29594675
0,0,0,0.13954018
0,0,0,0.14640796
0,0,0,0.077656925
0,0,0,0.08657609
0,0,0,0.08899486
0,0,0,0.08932574
0,0,0,0.09900299
1,1,0,0.31352726
0,0,0,0.14144658
0,0,0,0.1117971
0,0,0,0.16217496
0,0,0,0.053553738
0,0,0,0.14926305
0,0,0,0.11769816
0,0,0,0.15677275
1,1,1,0.7973155
0,0,0,0.0888249
0,0,0,0.07595602
0,0,0,0.15044604
0,0,0,0.1630047
1,1,0,0.2124233
0,0,0,0.15863794
0,0,0,0.12627818
0,0,0,0.07806159
0,0,0,0.15146
1,1,1,0.7415399
0,0,0,0.08775915
0,0,0,0.03062443
0,0,0,0.3901817
1,1,0,0.24471466
0,0,0,0.22279127
0,0,0,0.32244495
1,1,0,0.25559744
1,1,1,0.8006185
0,0,0,0.17093767
0,0,0,0.06951005
0,0,0,0.35983565
0,0,0,0.088034354
0,0,0,0.16172521
1,1,1,0.66735697
0,0,0,0.23719989
1,1,0,0.07480033
1,1,0,0.19292888
0,0,0,0.16075437
0,0,0,0.0692268
0,0,0,0.17754045
0,0,0,0.05612181
0,0,0,0.15621158
0,0,0,0.04285274
0,0,0,0.12466332
0,0,0,0.08232569
0,0,0,0.11386329
0,0,0,0.15350983
0,0,0,0.1652983
1,1,0,0.25167114
1,1,1,0.6470718
0,0,0,0.11422618
0,0,0,0.19946942
0,0,0,0.10549536
0,0,0,0.14628267
1,1,0,0.13849908
0,0,0,0.08772635
0,0,0,0.04667831
0,0,0,0.08750331
0,0,0,0.1840516
0,0,0,0.18192449
